Date,Open,High,Low,Close,Adj Close,Volume
2022-02-23,397.739990,398.320007,387.380005,387.809998,378.367126,12154900
2022-02-24,377.760010,394.170013,377.500000,393.769989,384.182068,21277200
2022-02-25,394.950012,402.519989,393.399994,402.369995,392.572632,11665200
2022-02-28,397.179993,402.850006,396.000000,401.359985,391.587189,11855900
2022-03-01,400.010010,401.920013,392.790009,395.339996,385.713806,9124400
2022-03-02,397.720001,404.100006,396.779999,402.600006,392.797058,8185200
2022-03-03,405.019989,405.540009,398.880005,400.579987,390.826263,8745300
2022-03-04,396.929993,398.429993,393.369995,397.339996,387.665100,6317700
2022-03-07,396.730011,397.000000,385.559998,385.609985,376.220703,8411500
2022-03-08,385.760010,392.739990,381.640015,382.700012,373.381622,9356100
2022-03-09,390.880005,394.850006,388.720001,392.899994,383.333252,5812600
2022-03-10,388.440002,392.010010,386.529999,391.149994,381.625854,6394800
2022-03-11,393.619995,394.190002,385.679993,386.160004,376.757355,5872800
2022-03-14,387.070007,390.269989,382.250000,383.339996,374.006042,6455000
2022-03-15,385.859985,392.369995,384.630005,391.750000,382.211212,5739400
2022-03-16,395.500000,400.549988,390.549988,400.510010,390.757935,7407300
2022-03-17,398.640015,405.559998,398.299988,405.410004,395.538635,5177500
2022-03-18,403.980011,410.279999,403.239990,409.890015,399.909607,5875000
2022-03-21,409.839996,411.750000,406.429993,409.910004,399.929047,4159500
2022-03-22,411.200012,415.519989,411.200012,414.670013,404.573151,4231700
2022-03-23,412.160004,413.619995,409.290009,409.329987,399.363159,3742600
2022-03-24,409.890015,414.100006,408.809998,414.019989,405.299408,2977300
2022-03-25,414.790009,416.359985,412.209991,416.119995,407.355225,3638000
2022-03-28,415.500000,419.049988,413.690002,418.989990,410.164764,3395300
2022-03-29,422.959991,424.720001,420.250000,424.290009,415.353149,5510600
2022-03-30,423.260010,424.010010,419.589996,421.649994,412.768738,4794300
2022-03-31,420.970001,421.670013,415.049988,415.170013,406.425232,5876600
2022-04-01,416.679993,416.820007,412.869995,416.320007,407.551025,4663100
2022-04-04,416.450012,419.959991,415.720001,419.850006,411.006683,5117200
2022-04-05,418.559998,420.820007,413.500000,414.660004,405.925995,4112000
2022-04-06,410.760010,412.660004,407.640015,410.459991,401.814423,5540700
2022-04-07,409.600006,414.299988,407.739990,412.529999,403.840881,4954100
2022-04-08,411.850006,414.220001,409.980011,411.529999,402.861847,4752800
2022-04-11,408.500000,409.059998,403.929993,404.399994,395.882050,3342800
2022-04-12,407.329987,409.709991,401.369995,402.920013,394.433258,6615800
2022-04-13,402.570007,408.200012,402.480011,407.470001,398.887421,4358700
2022-04-14,407.720001,408.779999,402.339996,402.519989,394.041687,3735700
2022-04-18,401.549988,404.220001,400.440002,402.589996,394.110229,4305900
2022-04-19,402.579987,409.769989,402.359985,409.019989,400.404755,3841500
2022-04-20,410.820007,411.390015,407.670013,408.709991,400.101288,5067100
2022-04-21,412.380005,413.679993,401.799988,402.649994,394.168976,4670200
2022-04-22,401.670013,401.890015,391.100006,391.660004,383.410431,6326400
2022-04-25,389.420013,394.059998,385.000000,393.799988,385.505310,8141200
2022-04-26,391.399994,391.589996,382.440002,382.540009,374.482544,8493000
2022-04-27,383.500000,388.750000,381.500000,383.529999,375.451691,6415700
2022-04-28,388.230011,394.899994,383.869995,393.140015,384.859253,7030200
2022-04-29,389.420013,391.450012,378.000000,378.700012,370.723419,8221900
2022-05-02,378.790009,382.269989,372.329987,381.079987,373.053253,10737000
2022-05-03,381.619995,385.059998,380.000000,382.730011,374.668549,5607700
2022-05-04,383.350006,394.929993,380.279999,394.339996,386.033997,7367500
2022-05-05,390.220001,390.309998,376.350006,380.489990,372.475708,10477300
2022-05-06,378.010010,381.279999,372.950012,378.100006,370.136078,7959600
2022-05-09,372.359985,373.559998,364.500000,365.899994,358.192963,10793200
2022-05-10,371.899994,373.220001,362.910004,366.839996,359.113220,7870800
2022-05-11,365.970001,371.359985,360.269989,360.929993,353.327698,8026900
2022-05-12,357.839996,363.750000,354.019989,360.649994,353.053589,7679200
2022-05-13,364.730011,370.579987,363.640015,369.160004,361.384308,5377400
2022-05-16,367.709991,371.350006,365.450012,367.839996,360.092133,4719800
2022-05-17,373.660004,375.559998,370.079987,375.200012,367.297150,4513300
2022-05-18,370.980011,371.160004,359.000000,360.339996,352.750122,6883600
2022-05-19,357.170013,362.230011,355.850006,357.929993,350.390869,6359500
2022-05-20,361.410004,361.950012,349.760010,358.019989,350.479004,8755900
2022-05-23,361.089996,365.570007,358.850006,364.809998,357.125946,5254900
2022-05-24,360.850006,363.209991,355.700012,362.179993,354.551361,5567300
2022-05-25,360.540009,367.160004,360.269989,365.200012,357.507782,5704600
2022-05-26,366.450012,374.130005,366.269989,372.459991,364.614838,4248300
2022-05-27,374.940002,381.859985,374.799988,381.799988,373.758087,3911800
2022-05-31,380.230011,382.850006,376.920013,379.679993,371.682739,5016500
2022-06-01,381.609985,382.640015,374.100006,376.500000,368.569763,4245800
2022-06-02,376.410004,383.739990,374.200012,383.649994,375.569153,3273700
2022-06-03,379.109985,380.600006,376.480011,377.440002,369.489929,2749500
2022-06-06,381.329987,382.959991,377.410004,378.470001,370.498230,2659500
2022-06-07,375.160004,382.609985,374.709991,382.170013,374.120300,2649900
2022-06-08,380.500000,382.230011,377.260010,377.989990,370.028351,3436400
2022-06-09,376.239990,378.440002,369.019989,369.100006,361.325592,3022000
2022-06-10,362.929993,363.690002,358.230011,358.269989,350.723663,7629700
2022-06-13,349.109985,350.839996,343.059998,344.459991,337.204590,10399700
2022-06-14,346.369995,347.320007,340.570007,343.600006,336.362732,7584200
2022-06-15,346.820007,352.839996,341.970001,348.519989,341.179077,7887600
2022-06-16,340.480011,340.839996,334.570007,337.070007,329.970245,8821900
2022-06-17,337.309998,340.869995,334.239990,337.950012,330.831787,7084000
2022-06-21,343.190002,347.500000,343.109985,346.230011,338.937378,5628300
2022-06-22,342.079987,349.510010,341.630005,345.500000,338.222687,4876100
2022-06-23,347.630005,349.609985,344.140015,349.130005,341.776245,6708800
2022-06-24,352.029999,360.019989,351.970001,360.000000,352.417267,5458600
2022-06-27,361.000000,361.149994,357.570007,358.649994,351.095734,4608600
2022-06-28,360.079987,362.839996,350.899994,350.899994,343.508942,8797800
2022-06-29,350.429993,351.359985,347.809998,349.640015,343.678070,3775900
2022-06-30,345.880005,349.839996,342.450012,346.880005,340.965088,7159600
2022-07-01,346.160004,350.829987,343.589996,350.440002,344.464386,7481500
2022-07-05,345.480011,351.100006,342.779999,351.059998,345.073853,6180600
2022-07-06,351.230011,354.679993,348.929993,352.329987,346.322144,5450900
2022-07-07,354.010010,358.299988,354.000000,357.500000,351.403992,3737500
2022-07-08,355.910004,359.049988,354.470001,357.290009,351.197632,4791300
2022-07-11,354.839996,355.570007,352.510010,353.250000,347.226471,3491700
2022-07-12,352.600006,354.899994,348.380005,349.989990,344.022064,4080300
2022-07-13,344.739990,351.000000,344.369995,348.359985,342.419830,5603500
2022-07-14,343.410004,347.950012,341.049988,347.440002,341.515533,4624800
2022-07-15,351.730011,354.109985,349.799988,354.010010,347.973541,4520500
2022-07-18,356.970001,357.619995,349.920013,351.079987,345.093475,3544900
2022-07-19,354.950012,361.089996,354.250000,360.609985,354.460968,3620200
2022-07-20,360.700012,364.239990,359.450012,362.920013,356.731567,4270600
2022-07-21,362.359985,366.619995,360.010010,366.589996,360.338989,4604000
2022-07-22,366.690002,367.839996,361.010010,363.250000,357.055939,4533900
2022-07-25,363.839996,364.440002,361.450012,363.609985,357.409790,3902200
2022-07-26,362.119995,362.209991,358.450012,359.250000,353.124146,2987200
2022-07-27,362.489990,370.329987,362.220001,368.660004,362.373718,4500300
2022-07-28,369.420013,373.910004,365.980011,373.320007,366.954254,4345300
2022-07-29,374.730011,379.660004,373.929993,378.790009,372.330994,5246400
2022-08-01,376.119995,380.010010,375.440002,377.649994,371.210388,4421400
2022-08-02,376.109985,379.630005,373.950012,375.209991,368.812012,4132600
2022-08-03,377.190002,382.100006,376.910004,381.070007,374.572083,3854800
2022-08-04,380.880005,381.529999,379.190002,380.769989,374.277222,3410600
2022-08-05,376.649994,380.700012,376.540009,379.980011,373.500702,2852100
2022-08-08,381.779999,383.910004,378.570007,379.640015,373.166504,3450800
2022-08-09,379.019989,379.410004,377.100006,378.140015,371.692078,2360500
2022-08-10,384.989990,386.230011,383.100006,386.059998,379.477020,3651000
2022-08-11,388.869995,390.649994,385.399994,386.059998,379.477020,3575400
2022-08-12,387.950012,392.720001,387.089996,392.670013,385.974274,3664400
2022-08-15,390.489990,394.760010,390.459991,394.350006,387.625641,3203900
2022-08-16,393.239990,396.890015,392.440002,395.040009,388.303864,3864800
2022-08-17,391.559998,394.850006,390.290009,392.339996,385.649872,3222300
2022-08-18,392.420013,394.019989,391.170013,393.549988,386.839294,3258100
2022-08-19,390.700012,390.950012,387.250000,388.119995,381.501862,2899000
2022-08-22,383.429993,383.540009,379.089996,379.940002,373.461365,4153700
2022-08-23,379.559998,381.869995,378.519989,379.040009,372.576721,2869200
2022-08-24,378.899994,381.579987,378.179993,380.190002,373.707092,2241200
2022-08-25,381.760010,385.730011,380.700012,385.730011,379.152649,2631300
2022-08-26,385.549988,386.049988,372.510010,372.510010,366.158081,5153200
2022-08-29,369.769989,373.049988,368.779999,370.049988,363.739990,4953200
2022-08-30,371.299988,371.450012,364.019989,366.029999,359.788544,5044500
2022-08-31,367.609985,368.790009,363.109985,363.149994,356.957642,4062500
2022-09-01,361.100006,364.700012,358.510010,364.269989,358.058563,6126800
2022-09-02,367.950012,369.130005,358.779999,360.450012,354.303711,4544200
2022-09-06,361.359985,362.279999,357.000000,359.239990,353.114319,5680300
2022-09-07,358.859985,366.380005,358.690002,365.679993,359.444519,4137000
2022-09-08,363.380005,368.480011,362.269989,368.070007,361.793762,3692000
2022-09-09,370.239990,374.609985,369.980011,373.750000,367.376923,2621600
2022-09-12,375.820007,378.510010,375.510010,377.859985,371.416809,2961400
2022-09-13,369.339996,370.529999,360.279999,361.380005,355.217834,5549200
2022-09-14,362.579987,364.170013,359.529999,362.730011,356.544861,3555500
2022-09-15,361.160004,363.970001,357.399994,358.679993,352.563873,3807500
2022-09-16,354.559998,356.480011,352.690002,355.859985,349.791931,4452300
2022-09-19,352.799988,358.589996,352.750000,358.589996,352.475403,3412600
2022-09-20,355.380005,356.380005,351.829987,354.549988,348.504303,3624000
2022-09-21,356.380005,359.299988,348.309998,348.309998,342.370697,5102400
2022-09-22,347.549988,348.540009,344.670013,345.369995,339.480804,5555600
2022-09-23,342.079987,342.079987,335.309998,339.630005,333.838745,10491500
2022-09-26,338.230011,341.660004,335.070007,336.339996,330.604797,5405700
2022-09-27,339.790009,341.839996,333.079987,335.390015,329.671051,5795700
2022-09-28,334.799988,342.100006,333.179993,340.480011,336.146545,8683900
2022-09-29,337.149994,337.299988,330.529999,333.380005,329.136902,7230100
2022-09-30,332.570007,336.190002,328.119995,328.299988,324.121552,7736600
2022-10-03,331.790009,338.660004,330.100006,336.980011,332.691101,5739000
2022-10-04,342.140015,347.329987,342.130005,347.209991,342.790863,5110000
2022-10-05,343.119995,348.640015,340.859985,346.609985,342.198517,4755800
2022-10-06,345.179993,347.980011,342.489990,342.959991,338.594940,3879600
2022-10-07,339.079987,339.339996,331.649994,333.329987,329.087524,5168100
2022-10-10,334.470001,334.670013,328.660004,330.839996,326.629242,3933900
2022-10-11,329.200012,333.559998,326.850006,328.660004,324.476990,4968100
2022-10-12,329.149994,330.579987,327.440002,327.640015,323.470001,3235100
2022-10-13,320.839996,337.679993,319.869995,336.220001,331.940796,6396900
2022-10-14,338.619995,340.190002,328.029999,328.649994,324.467102,4879400
2022-10-17,334.570007,338.100006,334.459991,337.000000,332.710846,3889500
2022-10-18,344.679993,345.000000,337.769989,340.970001,336.630310,4903300
2022-10-19,339.040009,341.670013,335.899994,338.609985,334.300323,4403200
2022-10-20,338.170013,342.420013,335.049988,335.829987,331.555695,3459100
2022-10-21,335.500000,344.390015,334.130005,343.899994,339.523010,4362400
2022-10-24,345.450012,349.230011,342.869995,348.089996,343.659698,5639400
2022-10-25,348.049988,354.029999,348.029999,353.750000,349.247650,5203400
2022-10-26,350.700012,356.170013,350.440002,351.109985,346.641235,4277700
2022-10-27,352.049988,353.790009,348.600006,349.230011,344.785187,4145300
2022-10-28,349.040009,357.980011,348.950012,357.380005,352.831451,4388100
2022-10-31,355.160004,356.920013,354.049988,354.950012,350.432404,6431000
2022-11-01,358.529999,358.769989,352.290009,353.519989,349.020538,8014300
2022-11-02,352.779999,357.130005,344.410004,344.500000,340.115387,5022500
2022-11-03,341.339996,343.809998,338.899994,340.829987,336.492065,4534800
2022-11-04,346.410004,348.019989,340.000000,345.820007,341.418579,3655400
2022-11-07,347.059998,349.709991,345.100006,349.140015,344.696350,3316600
2022-11-08,350.209991,353.869995,347.079987,351.040009,346.572144,3237200
2022-11-09,349.079987,350.220001,343.359985,343.869995,339.493378,3570800
2022-11-10,356.519989,363.010010,354.410004,362.690002,358.073883,4603600
2022-11-11,363.690002,367.019989,361.739990,366.160004,361.499695,4877400
2022-11-14,364.570007,367.790009,362.890015,363.220001,358.597137,5274300
2022-11-15,368.649994,369.739990,362.589996,366.220001,361.558960,4597800
2022-11-16,364.700012,365.519989,362.850006,363.440002,358.814331,2755100
2022-11-17,358.799988,362.989990,358.570007,362.390015,357.777679,3278500
2022-11-18,365.459991,365.589996,361.230011,363.989990,359.357300,2574400
2022-11-21,362.769989,363.739990,360.869995,362.709991,358.093597,2397900
2022-11-22,364.510010,367.679993,363.209991,367.540009,362.862122,2316000
2022-11-23,367.209991,370.359985,367.019989,369.839996,365.132843,2590900
2022-11-25,369.390015,370.339996,369.059998,369.799988,365.093353,1423400
2022-11-28,366.859985,368.380005,363.149994,363.950012,359.317871,3553600
2022-11-29,363.929993,365.179993,361.480011,363.309998,358.685974,2507800
2022-11-30,363.450012,374.589996,361.649994,374.489990,369.723694,4748800
2022-12-01,375.869995,377.000000,372.049988,374.540009,369.773071,4608600
2022-12-02,369.660004,374.880005,369.660004,374.000000,369.239929,3596000
2022-12-05,371.279999,372.190002,365.989990,367.339996,362.664673,3707000
2022-12-06,367.089996,367.609985,359.929993,362.029999,357.422272,3911000
2022-12-07,361.049988,363.609985,360.309998,361.329987,356.731140,3338000
2022-12-08,363.130005,365.149994,361.600006,364.179993,359.544891,3604500
2022-12-09,363.000000,365.440002,361.339996,361.519989,356.918732,4271400
2022-12-12,362.279999,366.679993,361.579987,366.679993,362.013092,2946200
2022-12-13,377.109985,377.190002,366.799988,369.390015,364.688629,6161800
2022-12-14,369.100006,372.799988,364.250000,367.160004,362.486969,4707100
2022-12-15,362.470001,363.239990,356.459991,358.130005,353.571899,5126800
2022-12-16,355.649994,356.829987,351.790009,353.859985,349.356262,4533100
2022-12-19,354.130005,354.339996,349.250000,350.809998,346.345032,5538500
2022-12-20,348.450012,351.170013,347.209991,349.670013,346.872833,5068200
2022-12-21,352.200012,355.950012,351.700012,354.899994,352.060974,3832400
2022-12-22,351.980011,352.250000,344.339996,349.910004,347.110870,6458200
2022-12-23,348.929993,351.950012,347.350006,351.869995,349.055206,4572000
2022-12-27,351.760010,352.040009,348.850006,350.470001,347.666412,4303200
2022-12-28,350.420013,352.200012,345.899994,346.170013,343.400818,4464600
2022-12-29,348.910004,353.130005,348.470001,352.309998,349.491699,4086600
2022-12-30,349.790009,351.489990,347.760010,351.339996,348.529449,5325400
2023-01-03,353.179993,355.040009,347.190002,349.989990,347.190247,4957300
2023-01-04,352.100006,354.559998,349.200012,352.510010,349.690094,3119100
2023-01-05,350.730011,350.799988,348.059998,348.660004,345.870880,3216500
2023-01-06,351.589996,357.670013,348.739990,356.589996,353.737457,3464800
2023-01-09,358.730011,361.730011,356.220001,356.329987,353.479523,3775300
2023-01-10,355.839996,358.950012,354.959991,358.869995,355.999207,3495700
2023-01-11,360.410004,363.510010,359.660004,363.450012,360.542603,5710500
2023-01-12,364.480011,366.149994,360.600006,364.809998,361.891693,4743500
2023-01-13,361.679993,366.730011,361.470001,366.230011,363.300323,3015200
2023-01-17,366.190002,367.720001,364.869995,365.670013,362.744843,4942000
2023-01-18,366.670013,367.660004,359.579987,359.730011,356.852356,3931800
2023-01-19,357.760010,359.359985,355.850006,357.140015,354.283081,3569900
2023-01-20,358.450012,363.910004,356.880005,363.709991,360.800476,3265100
2023-01-23,364.510010,370.000000,363.649994,368.140015,365.195068,3243300
2023-01-24,366.570007,368.609985,365.420013,367.750000,364.808167,2702400
2023-01-25,363.779999,368.160004,361.660004,367.880005,364.937164,3061700
2023-01-26,370.459991,372.059998,367.609985,371.809998,368.835693,3460900
2023-01-27,370.890015,375.079987,370.760010,372.869995,369.887207,5549500
2023-01-30,370.149994,372.290009,367.859985,368.209991,365.264465,3280600
2023-01-31,368.609985,373.540009,368.329987,373.440002,370.452667,4181700
2023-02-01,372.440002,380.160004,369.760010,377.529999,374.509949,4941700
2023-02-02,381.250000,384.410004,379.399994,382.940002,379.876648,5207900
2023-02-03,378.230011,383.200012,377.790009,378.850006,375.819397,6472500
2023-02-06,376.579987,377.929993,375.019989,376.660004,373.646912,2880100
2023-02-07,375.790009,382.750000,374.619995,381.519989,378.468018,4504600
2023-02-08,379.690002,380.929993,376.730011,377.339996,374.321472,2921500
2023-02-09,380.970001,381.000000,372.950012,374.109985,371.117310,3327700
2023-02-10,373.000000,375.390015,372.200012,375.019989,372.019989,3256700
2023-02-13,375.649994,379.440002,375.200012,379.350006,376.315399,2980600
2023-02-14,377.959991,381.420013,375.450012,379.209991,376.176483,4718000
2023-02-15,377.149994,380.529999,376.329987,380.480011,377.436371,2820200
2023-02-16,375.660004,379.429993,375.089996,375.190002,372.188690,3077500
2023-02-17,373.179993,374.450012,371.320007,374.220001,371.226440,3285300
2023-02-21,370.399994,371.339996,366.480011,366.790009,363.855865,3109200
2023-02-22,367.179993,368.600006,364.839996,366.329987,363.399536,3872000
2023-02-23,369.070007,369.570007,364.130005,368.170013,365.224823,2867200
2023-02-24,363.309998,365.029999,361.730011,364.230011,361.316345,4055000
2023-02-27,367.489990,368.769989,364.589996,365.489990,362.566254,3300100
2023-02-28,365.010010,366.859985,364.049988,364.109985,361.197266,3022200
2023-03-01,363.339996,364.510010,361.450012,362.779999,359.877930,3764700
2023-03-02,360.809998,366.359985,360.529999,365.489990,362.566254,2727200
2023-03-03,367.290009,371.670013,366.700012,371.279999,368.309937,4913600
2023-03-06,372.260010,374.440002,371.299988,371.730011,368.756348,2638300
2023-03-07,371.630005,371.890015,365.390015,365.980011,363.052338,3546100
2023-03-08,366.109985,367.299988,364.440002,366.549988,363.617737,2906300
2023-03-09,367.350006,368.880005,358.850006,359.839996,356.961456,4409600
2023-03-10,359.329987,361.239990,353.140015,354.679993,351.842712,8360400
2023-03-13,350.760010,358.670013,349.760010,354.079987,351.247528,6478700
2023-03-14,358.880005,361.510010,355.630005,359.959991,357.080475,4798800
2023-03-15,354.459991,357.880005,352.570007,357.739990,354.878235,6610400
2023-03-16,355.540009,364.260010,354.989990,363.859985,360.949280,5016700
2023-03-17,362.760010,363.790009,358.420013,359.880005,357.001160,5189900
2023-03-20,360.470001,363.579987,359.820007,363.130005,360.225128,3099800
2023-03-21,366.420013,368.410004,364.880005,367.880005,364.937164,4117600
2023-03-22,367.779999,371.220001,361.660004,361.779999,358.885925,4094800
2023-03-23,364.480011,368.290009,360.119995,362.640015,359.739075,4787200
2023-03-24,359.980011,363.630005,357.720001,363.559998,362.136627,3740400
2023-03-27,365.730011,366.429993,363.399994,364.160004,362.734283,4144800
2023-03-28,363.540009,364.200012,361.679993,363.519989,362.096771,2413700
2023-03-29,367.399994,368.940002,366.290009,368.690002,367.246552,3636100
2023-03-30,371.230011,371.480011,369.100006,370.890015,369.437958,3316700
2023-03-31,371.779999,376.339996,371.649994,376.070007,374.597656,4159800
2023-04-03,375.600006,377.910004,375.220001,377.559998,376.081818,3525300
2023-04-04,378.190002,378.399994,374.130005,375.429993,373.960144,2713300
2023-04-05,374.709991,375.420013,372.890015,374.519989,373.053711,3227700
2023-04-06,373.670013,376.190002,372.720001,375.950012,374.478149,3076200
2023-04-10,373.549988,376.390015,372.959991,376.359985,374.886505,2671100
2023-04-11,376.899994,377.760010,375.690002,376.410004,374.936340,3069000
2023-04-12,378.399994,378.619995,374.320007,374.910004,373.442200,3624200
2023-04-13,375.910004,380.170013,375.440002,379.769989,378.283173,2680900
2023-04-14,379.269989,381.329987,376.720001,378.989990,377.506226,2981700
2023-04-17,378.839996,380.320007,377.679993,380.279999,378.791168,2721000
2023-04-18,381.839996,381.920013,379.239990,380.540009,379.050171,3019300
2023-04-19,378.730011,381.329987,378.670013,380.519989,379.030212,2671300
2023-04-20,377.779999,380.070007,376.940002,378.369995,376.888641,2953200
2023-04-21,378.679993,379.100006,376.820007,378.589996,377.107788,2762300
2023-04-24,378.480011,379.470001,377.230011,379.089996,377.605835,2310400
2023-04-25,377.179993,377.700012,373.019989,373.100006,371.639282,3795400
2023-04-26,373.660004,374.679993,370.980011,371.440002,369.985779,3766900
2023-04-27,373.890015,379.130005,373.670013,378.809998,377.326935,4302400
2023-04-28,378.040009,382.119995,378.000000,382.049988,380.554230,3386900
2023-05-01,381.730011,383.640015,381.519989,381.790009,380.295288,3069300
2023-05-02,381.059998,381.109985,374.670013,377.510010,376.032043,4311600
2023-05-03,377.910004,380.200012,374.600006,374.880005,373.412323,5513000
2023-05-04,373.839996,374.109985,370.920013,372.140015,370.683075,4421500
2023-05-05,375.739990,380.089996,375.429993,378.970001,377.486298,3134100
2023-05-08,379.410004,379.619995,377.880005,379.179993,377.695465,2957600
2023-05-09,377.709991,378.579987,377.329987,377.540009,376.061920,2271000
2023-05-10,380.279999,380.829987,375.640015,379.190002,377.705444,3512900
2023-05-11,378.470001,378.880005,376.670013,378.660004,377.177521,2676600
2023-05-12,379.850006,380.010010,375.839996,378.149994,376.669495,2530300
2023-05-15,378.739990,379.839996,376.910004,379.459991,377.974365,3882600
2023-05-16,378.390015,379.279999,376.910004,376.950012,375.474213,2275300
2023-05-17,378.850006,382.089996,377.279999,381.450012,379.956604,3222600
2023-05-18,381.260010,385.570007,381.000000,385.179993,383.671997,3340600
2023-05-19,386.019989,386.540009,383.440002,384.570007,383.064392,3646600
2023-05-22,384.660004,386.230011,383.470001,384.779999,383.273560,2784000
2023-05-23,383.190002,384.109985,380.079987,380.480011,378.990417,2887300
2023-05-24,378.910004,379.250000,376.570007,377.630005,376.151550,3611600
2023-05-25,380.989990,382.279999,378.920013,380.920013,379.428680,3315900
2023-05-26,381.640015,386.570007,381.540009,385.869995,384.359283,3042800
2023-05-30,387.760010,388.260010,384.760010,385.989990,384.478821,3968500
2023-05-31,384.309998,385.160004,382.420013,383.890015,382.387054,4205300
2023-06-01,384.200012,388.570007,382.970001,387.570007,386.052643,3563600
2023-06-02,390.079987,393.959991,389.540009,393.260010,391.720367,7365800
2023-06-05,393.540009,394.769989,391.790009,392.500000,390.963348,3481200
2023-06-06,392.049988,393.790009,391.410004,393.309998,391.770172,2894700
2023-06-07,393.670013,394.760010,391.540009,392.019989,390.485199,3942900
2023-06-08,391.959991,394.730011,391.290009,394.369995,392.826019,3455400
2023-06-09,395.049988,396.929993,394.079987,395.029999,393.483429,3060100
2023-06-12,395.980011,398.690002,395.299988,398.660004,397.099213,3792700
2023-06-13,400.019989,401.850006,399.399994,401.290009,399.718933,3913100
2023-06-14,401.609985,403.440002,398.459991,401.600006,400.027710,5161300
2023-06-15,401.000000,407.929993,400.890015,406.750000,405.157532,5285000
2023-06-16,408.690002,408.760010,404.890015,405.250000,403.663422,5132700
2023-06-20,403.489990,404.320007,401.260010,403.380005,401.800751,4242900
2023-06-21,402.309998,403.059998,400.670013,401.170013,399.599396,3423500
2023-06-22,400.279999,402.720001,399.950012,402.630005,401.053680,3141000
2023-06-23,399.329987,401.279999,398.929993,399.609985,398.045471,4205300
2023-06-26,399.040009,400.859985,397.730011,397.959991,396.401947,3250700
2023-06-27,398.799988,402.929993,398.390015,402.369995,400.794678,4302400
2023-06-28,401.350006,403.489990,400.709991,402.549988,400.973969,4320700
2023-06-29,400.600006,402.670013,400.190002,402.510010,402.510010,3914800
2023-06-30,405.399994,408.220001,405.290009,407.279999,407.279999,5160100
2023-07-03,406.920013,408.059998,406.679993,408.059998,408.059998,2372000
2023-07-05,406.010010,407.839996,406.010010,407.149994,407.149994,4230100
2023-07-06,403.779999,404.350006,401.559998,403.829987,403.829987,6040300
2023-07-07,403.029999,406.679993,402.709991,402.890015,402.890015,3672200
2023-07-10,402.630005,404.109985,402.059998,403.970001,403.970001,3362300
2023-07-11,404.769989,407.000000,403.769989,406.559998,406.559998,3181900
2023-07-12,410.190002,411.130005,408.790009,409.760010,409.760010,4246400
2023-07-13,411.540009,413.809998,411.130005,413.100006,413.100006,3273400
2023-07-14,413.940002,414.709991,412.079987,412.769989,412.769989,3678400
2023-07-17,412.649994,415.250000,412.630005,414.209991,414.209991,2963700
2023-07-18,413.910004,417.929993,413.540009,417.350006,417.350006,3597300
2023-07-19,418.070007,419.369995,417.489990,418.250000,418.250000,3494900
2023-07-20,417.299988,418.160004,414.820007,415.519989,415.519989,4085000
2023-07-21,417.109985,417.299988,415.480011,415.570007,415.570007,3175700
2023-07-24,416.579987,418.100006,416.019989,417.329987,417.329987,3471100
2023-07-25,417.079987,419.649994,417.070007,418.559998,418.559998,3949300
2023-07-26,417.619995,419.890015,416.579987,418.660004,418.660004,6138800
2023-07-27,421.790009,422.149994,414.920013,415.820007,415.820007,4149400
2023-07-28,418.929993,420.619995,418.160004,419.869995,419.869995,2701200
2023-07-31,420.320007,420.970001,419.049988,420.679993,420.679993,3452100
2023-08-01,419.260010,420.079987,418.549988,419.380005,419.380005,3118000
2023-08-02,416.459991,416.700012,412.880005,413.570007,413.570007,4973700
2023-08-03,411.679993,414.190002,411.089996,412.399994,412.399994,3022300
2023-08-04,414.149994,416.130005,410.029999,410.380005,410.380005,5714600
2023-08-07,412.290009,414.239990,411.640015,414.079987,414.079987,2598000
2023-08-08,411.760010,412.739990,409.130005,412.290009,412.290009,3780100
2023-08-09,412.660004,412.730011,408.850006,409.549988,409.549988,3145900
2023-08-10,411.799988,415.049988,408.619995,409.790009,409.790009,4586200
